Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
568	0.657194	2.638331e+04	447.56	1248.19	7.379364e-02	681.02	0.197349	0.786645	0.002847	0.000003	0.000000	0.000000	0.012138	0.000000	0.000000	0.000320	0.000698	0.000000	0.000000	132.131092	4.000000	0.000105
569	0.658206	2.635473e+04	448.43	1249.36	7.365171e-02	681.29	0.197247	0.786645	0.002833	0.000003	0.000000	0.000000	0.012279	0.000000	0.000000	0.000318	0.000675	0.000000	0.000000	132.131092	4.000000	0.000105
570	0.659205	2.632643e+04	449.28	1250.53	7.350984e-02	681.55	0.197146	0.786645	0.002819	0.000003	0.000000	0.000000	0.012419	0.000000	0.000000	0.000315	0.000653	0.000000	0.000000	132.131092	4.000000	0.000105
571	0.660228	2.629767e+04	450.15	1251.69	7.336928e-02	681.82	0.197046	0.786645	0.002805	0.000003	0.000000	0.000000	0.012558	0.000000	0.000000	0.000313	0.000630	0.000000	0.000000	132.131092	4.000000	0.000105
572	0.661235	2.626925e+04	451.01	1252.84	7.322908e-02	682.08	0.196946	0.786645	0.002791	0.000003	0.000000	0.000000	0.012697	0.000000	0.000000	0.000310	0.000607	0.000000	0.000000	132.131092	4.000000	0.000105
573	0.662235	2.624101e+04	451.87	1253.99	7.308975e-02	682.34	0.196848	0.786645	0.002777	0.000003	0.000000	0.000000	0.012836	0.000000	0.000000	0.000307	0.000584	0.000000	0.000000	132.131092	4.000000	0.000105
574	0.663249	2.621255e+04	452.73	1255.11	7.295213e-02	682.60	0.196751	0.786645	0.002763	0.000003	0.000000	0.000000	0.012973	0.000000	0.000000	0.000304	0.000561	0.000000	0.000000	132.131092	4.000000	0.000105
575	0.664230	2.618482e+04	453.57	1256.24	7.281512e-02	682.85	0.196655	0.786645	0.002749	0.000003	0.000000	0.000000	0.013108	0.000000	0.000000	0.000301	0.000539	0.000000	0.000000	132.131092	4.000000	0.000105
576	0.665228	2.615681e+04	454.42	1257.34	7.268037e-02	683.10	0.196560	0.786645	0.002736	0.000003	0.000000	0.000000	0.013242	0.000000	0.000000	0.000297	0.000516	-0.000000	0.000000	132.131092	4.000000	0.000105
577	0.666215	2.612910e+04	455.26	1258.43	7.254730e-02	683.35	0.196467	0.786645	0.002723	0.000003	0.000000	0.000000	0.013375	0.000000	0.000000	0.000293	0.000494	0.000000	0.000000	132.131092	4.000000	0.000106
578	0.667163	2.610229e+04	456.07	1259.51	7.241533e-02	683.60	0.196375	0.786645	0.002710	0.000003	0.000000	0.000000	0.013506	0.000000	0.000000	0.000289	0.000472	-0.000000	0.000000	132.131092	4.000000	0.000106
579	0.668145	2.607489e+04	456.90	1260.56	7.228665e-02	683.83	0.196285	0.786645	0.002697	0.000003	0.000000	0.000000	0.013634	0.000000	0.000000	0.000285	0.000451	0.000000	0.000000	132.131092	4.000000	0.000106
580	0.669106	2.604803e+04	457.71	1261.59	7.215997e-02	684.07	0.196197	0.786645	0.002684	0.000003	0.000000	0.000000	0.013761	0.000000	0.000000	0.000281	0.000430	-0.000000	0.000000	132.131092	4.000000	0.000106
581	0.669948	2.602370e+04	458.45	1262.64	7.203287e-02	684.30	0.196110	0.786645	0.002672	0.000003	0.000000	0.000000	0.013885	0.000000	0.000000	0.000276	0.000409	0.000000	0.000000	132.131092	4.000000	0.000106
582	0.670017	2.602230e+04	458.49	1262.62	7.203467e-02	684.30	0.196110	0.786645	0.002672	0.000003	0.000000	0.000000	0.013885	0.000000	0.000000	0.000276	0.000409	-0.000000	0.000000	132.131092	4.000000	0.000106
583	0.669625	2.603303e+04	458.17	1262.24	7.208159e-02	684.21	0.196143	0.786645	0.002676	0.000003	0.000000	0.000000	0.013837	0.000000	0.000000	0.000278	0.000417	0.000000	0.000000	132.131092	4.000000	0.000106
584	0.669650	2.603253e+04	458.18	1262.23	7.208224e-02	684.21	0.196143	0.786645	0.002676	0.000003	0.000000	0.000000	0.013837	0.000000	0.000000	0.000278	0.000417	-0.000000	0.000000	132.131092	4.000000	0.000106
585	0.670238	2.601617e+04	458.68	1262.84	7.200673e-02	684.35	0.196090	0.786645	0.002669	0.000003	0.000000	0.000000	0.013913	0.000000	0.000000	0.000275	0.000404	-0.000000	0.000000	132.131092	4.000000	0.000106
586	0.670208	2.601679e+04	458.66	1262.85	7.200594e-02	684.35	0.196090	0.786645	0.002669	0.000003	0.000000	0.000000	0.013913	0.000000	0.000000	0.000275	0.000404	0.000000	0.000000	132.131092	4.000000	0.000106
587	0.670776	2.600090e+04	459.14	1263.46	7.193098e-02	684.49	0.196038	0.786645	0.002661	0.000003	0.000000	0.000000	0.013988	0.000000	0.000000	0.000272	0.000392	0.000000	0.000000	132.131092	4.000000	0.000106
588	0.671355	2.598483e+04	459.63	1264.06	7.185743e-02	684.62	0.195987	0.786645	0.002654	0.000003	0.000000	0.000000	0.014062	0.000000	0.000000	0.000270	0.000380	0.000000	0.000000	132.131092	4.000000	0.000106
589	0.671869	2.597014e+04	460.07	1264.67	7.178335e-02	684.76	0.195936	0.786645	0.002647	0.000003	0.000000	0.000000	0.014134	0.000000	0.000000	0.000267	0.000368	0.000000	0.000000	132.131092	4.000000	0.000106
590	0.671895	2.596962e+04	460.09	1264.66	7.178400e-02	684.76	0.195936	0.786645	0.002647	0.000003	0.000000	0.000000	0.014134	0.000000	0.000000	0.000267	0.000368	-0.000000	0.000000	132.131092	4.000000	0.000106
591	0.672448	2.595419e+04	460.55	1265.24	7.171208e-02	684.89	0.195886	0.786645	0.002639	0.000003	0.000000	0.000000	0.014206	0.000000	0.000000	0.000264	0.000357	-0.000000	0.000000	132.131092	4.000000	0.000106
592	0.672981	2.593922e+04	461.01	1265.82	7.164084e-02	685.02	0.195837	0.786645	0.002632	0.000003	0.000000	0.000000	0.014277	0.000000	0.000000	0.000261	0.000345	0.000000	0.000000	132.131092	4.000000	0.000106
593	0.673501	2.592457e+04	461.45	1266.39	7.157047e-02	685.15	0.195788	0.786645	0.002625	0.000003	0.000000	0.000000	0.014347	0.000000	0.000000	0.000258	0.000334	-0.000000	0.000000	132.131092	4.000000	0.000106
594	0.674045	2.590949e+04	461.91	1266.95	7.150191e-02	685.28	0.195740	0.786645	0.002618	0.000003	0.000000	0.000000	0.014415	-0.000000	0.000000	0.000255	0.000323	0.000000	0.000000	132.131092	4.000000	0.000106
595	0.674557	2.589512e+04	462.34	1267.50	7.143380e-02	685.40	0.195693	0.786645	0.002612	0.000003	0.000000	0.000000	0.014483	0.000000	0.000000	0.000252	0.000312	-0.000000	0.000000	132.131092	4.000000	0.000106
596	0.675026	2.588167e+04	462.75	1268.06	7.136589e-02	685.53	0.195647	0.786645	0.002605	0.000003	0.000000	0.000000	0.014549	-0.000000	0.000000	0.000249	0.000302	0.000000	-0.000000	132.131092	4.000000	0.000106
597	0.674864	2.588635e+04	462.61	1267.86	7.138986e-02	685.48	0.195663	0.786645	0.002607	0.000003	0.000000	0.000000	0.014526	-0.000000	0.000000	0.000250	0.000306	0.000000	0.000000	132.131092	4.000000	0.000106
598	0.674881	2.588600e+04	462.62	1267.85	7.139027e-02	685.48	0.195663	0.786645	0.002607	0.000003	0.000000	0.000000	0.014526	0.000000	0.000000	0.000250	0.000306	-0.000000	0.000000	132.131092	4.000000	0.000106
599	0.675218	2.587665e+04	462.90	1268.20	7.134758e-02	685.56	0.195633	0.786645	0.002603	0.000003	0.000000	0.000000	0.014569	0.000000	0.000000	0.000248	0.000299	-0.000000	0.000000	132.131092	4.000000	0.000106
600	0.675194	2.587713e+04	462.89	1268.21	7.134701e-02	685.56	0.195633	0.786645	0.002603	0.000003	0.000000	0.000000	0.014569	-0.000000	0.000000	0.000248	0.000299	0.000000	0.000000	132.131092	4.000000	0.000106
601	0.675203	2.587694e+04	462.89	1268.20	7.134723e-02	685.56	0.195633	0.786645	0.002603	0.000003	0.000000	0.000000	0.014569	0.000000	0.000000	0.000248	0.000299	-0.000000	0.000000	132.131092	4.000000	0.000106
602	0.675531	2.586781e+04	463.17	1268.55	7.130482e-02	685.64	0.195604	0.786645	0.002599	0.000003	0.000000	0.000000	0.014611	-0.000000	0.000000	0.000246	0.000293	0.000000	0.000000	132.131092	4.000000	0.000106
603	0.675887	2.585812e+04	463.46	1268.87	7.126361e-02	685.71	0.195575	0.786645	0.002594	0.000003	0.000000	0.000000	0.014653	0.000000	0.000000	0.000244	0.000286	-0.000000	0.000000	132.131092	4.000000	0.000106
604	0.676149	2.585035e+04	463.70	1269.23	7.122072e-02	685.79	0.195546	0.786645	0.002590	0.000003	0.000000	0.000000	0.014694	-0.000000	0.000000	0.000242	0.000280	0.000000	-0.000000	132.131092	4.000000	0.000106
605	0.676184	2.584965e+04	463.72	1269.22	7.122152e-02	685.79	0.195546	0.786645	0.002590	0.000003	0.000000	0.000000	0.014694	0.000000	0.000000	0.000242	0.000280	-0.000000	0.000000	132.131092	4.000000	0.000106
606	0.676065	2.585283e+04	463.62	1269.12	7.123438e-02	685.76	0.195555	0.786645	0.002592	0.000003	0.000000	0.000000	0.014681	-0.000000	0.000000	0.000243	0.000282	0.000000	-0.000000	132.131092	4.000000	0.000106
607	0.676080	2.585254e+04	463.63	1269.11	7.123472e-02	685.76	0.195555	0.786645	0.002592	0.000003	0.000000	0.000000	0.014681	0.000000	0.000000	0.000243	0.000282	-0.000000	0.000000	132.131092	4.000000	0.000106
608	0.676305	2.584632e+04	463.82	1269.34	7.120682e-02	685.81	0.195536	0.786645	0.002589	0.000003	0.000000	0.000000	0.014709	0.000000	0.000000	0.000242	0.000278	-0.000000	-0.000000	132.131092	4.000000	0.000106
609	0.676514	2.584042e+04	464.00	1269.56	7.117880e-02	685.86	0.195516	0.786645	0.002586	0.000003	0.000000	0.000000	0.014736	-0.000000	0.000000	0.000240	0.000273	0.000000	-0.000000	132.131092	4.000000	0.000106
610	0.676715	2.583473e+04	464.17	1269.79	7.115082e-02	685.92	0.195497	0.786645	0.002583	0.000003	0.000000	0.000000	0.014764	0.000000	0.000000	0.000239	0.000269	-0.000000	0.000000	132.131092	4.000000	0.000106
611	0.676944	2.582846e+04	464.36	1270.01	7.112373e-02	685.96	0.195478	0.786645	0.002580	0.000003	0.000000	0.000000	0.014791	-0.000000	0.000000	0.000238	0.000265	0.000000	-0.000000	132.131092	4.000000	0.000106
612	0.677140	2.582289e+04	464.53	1270.23	7.109611e-02	686.02	0.195459	0.786645	0.002578	0.000003	0.000000	0.000000	0.014818	0.000000	0.000000	0.000236	0.000261	-0.000000	0.000000	132.131092	4.000000	0.000106
613	0.677351	2.581700e+04	464.71	1270.45	7.106910e-02	686.06	0.195440	0.786645	0.002575	0.000003	0.000000	0.000000	0.014845	-0.000000	0.000000	0.000235	0.000257	0.000000	-0.000000	132.131092	4.000000	0.000106
614	0.677583	2.581072e+04	464.90	1270.66	7.104280e-02	686.11	0.195421	0.786645	0.002572	0.000003	0.000000	0.000000	0.014872	0.000000	0.000000	0.000234	0.000253	-0.000000	0.000000	132.131092	4.000000	0.000106
615	0.677562	2.581114e+04	464.88	1270.67	7.104232e-02	686.11	0.195421	0.786645	0.002572	0.000003	0.000000	0.000000	0.014872	-0.000000	0.000000	0.000234	0.000253	0.000000	-0.000000	132.131092	4.000000	0.000106
616	0.677767	2.580542e+04	465.06	1270.88	7.101563e-02	686.16	0.195403	0.786645	0.002570	0.000003	0.000000	0.000000	0.014898	-0.000000	0.000000	0.000232	0.000249	0.000000	0.000000	132.131092	4.000000	0.000106
617	0.677781	2.580511e+04	465.07	1270.88	7.101597e-02	686.16	0.195403	0.786645	0.002570	0.000003	0.000000	0.000000	0.014898	0.000000	0.000000	0.000232	0.000249	-0.000000	0.000000	132.131092	4.000000	0.000106
618	0.677979	2.579955e+04	465.23	1271.09	7.098936e-02	686.21	0.195384	0.786645	0.002567	0.000003	0.000000	0.000000	0.014924	-0.000000	0.000000	0.000231	0.000246	0.000000	-0.000000	132.131092	4.000000	0.000106
619	0.678163	2.579426e+04	465.40	1271.31	7.096269e-02	686.26	0.195366	0.786645	0.002564	0.000003	0.000000	0.000000	0.014950	0.000000	0.000000	0.000230	0.000242	-0.000000	0.000000	132.131092	4.000000	0.000106
620	0.678178	2.579395e+04	465.40	1271.31	7.096304e-02	686.26	0.195366	0.786645	0.002564	0.000003	0.000000	0.000000	0.014950	-0.000000	0.000000	0.000230	0.000242	0.000000	-0.000000	132.131092	4.000000	0.000106
621	0.678388	2.578816e+04	465.58	1271.51	7.093718e-02	686.30	0.195348	0.786645	0.002562	0.000002	0.000000	0.000000	0.014976	-0.000000	0.000000	0.000228	0.000238	0.000000	0.000000	132.131092	4.000000	0.000106
622	0.678373	2.578847e+04	465.57	1271.52	7.093684e-02	686.30	0.195348	0.786645	0.002562	0.000002	0.000000	0.000000	0.014976	0.000000	0.000000	0.000228	0.000238	-0.000000	0.000000	132.131092	4.000000	0.000106
623	0.678578	2.578278e+04	465.74	1271.73	7.091111e-02	686.35	0.195330	0.786645	0.002559	0.000002	0.000000	0.000000	0.015002	-0.000000	0.000000	0.000227	0.000234	0.000000	-0.000000	132.131092	4.000000	0.000106
624	0.678579	2.578277e+04	465.74	1271.73	7.091113e-02	686.35	0.195330	0.786645	0.002559	0.000002	0.000000	0.000000	0.015002	0.000000	0.000000	0.000227	0.000234	-0.000000	0.000000	132.131092	4.000000	0.000106
625	0.678577	2.578281e+04	465.74	1271.73	7.091109e-02	686.35	0.195330	0.786645	0.002559	0.000002	0.000000	0.000000	0.015002	-0.000000	0.000000	0.000227	0.000234	0.000000	0.000000	132.131092	4.000000	0.000106
626	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
627	0.678776	2.577726e+04	465.91	1271.93	7.088546e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	-0.000000	0.000000	0.000226	0.000231	0.000000	-0.000000	132.131092	4.000000	0.000106
628	0.678776	2.577724e+04	465.91	1271.93	7.088547e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
629	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
630	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
631	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
632	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
633	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
634	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
635	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
636	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
637	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
638	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
639	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
640	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
641	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
642	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
643	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
644	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
645	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
646	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
647	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
648	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
649	0.678773	2.577731e+04	465.91	1271.94	7.088540e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131094	4.000000	0.000106
650	0.678777	2.577724e+04	465.91	1271.93	7.088548e-02	686.40	0.195312	0.786645	0.002557	0.000002	0.000000	0.000000	0.015027	-0.000000	0.000000	0.000226	0.000231	-0.000000	0.000000	132.131092	4.000000	0.000106
651	0.678973	2.577175e+04	466.08	1272.14	7.086004e-02	686.44	0.195294	0.786645	0.002554	0.000002	0.000000	0.000000	0.015053	-0.000000	0.000000	0.000224	0.000227	0.000000	0.000000	132.131092	4.000000	0.000106
652	0.678975	2.577172e+04	466.08	1272.14	7.086007e-02	686.44	0.195294	0.786645	0.002554	0.000002	0.000000	0.000000	0.015053	-0.000000	0.000000	0.000225	0.000227	-0.000000	0.000000	132.131092	4.000000	0.000106
653	0.679171	2.576624e+04	466.24	1272.34	7.083487e-02	686.49	0.195276	0.786645	0.002552	0.000002	0.000000	0.000000	0.015078	0.000000	0.000000	0.000223	0.000224	-0.000000	0.000000	132.131092	4.000000	0.000106
654	0.679367	2.576079e+04	466.41	1272.54	7.080987e-02	686.53	0.195259	0.786645	0.002549	0.000002	0.000000	0.000000	0.015102	-0.000000	0.000000	0.000222	0.000220	0.000000	0.000000	132.131092	4.000000	0.000106
655	0.679560	2.575540e+04	466.57	1272.74	7.078505e-02	686.58	0.195242	0.786645	0.002547	0.000002	0.000000	0.000000	0.015127	0.000000	0.000000	0.000221	0.000217	-0.000000	0.000000	132.131092	4.000000	0.000106
656	0.679752	2.575005e+04	466.73	1272.94	7.076044e-02	686.62	0.195224	0.786645	0.002544	0.000002	0.000000	0.000000	0.015151	-0.000000	0.000000	0.000219	0.000213	0.000000	0.000000	132.131092	4.000000	0.000106
657	0.679943	2.574473e+04	466.89	1273.14	7.073604e-02	686.67	0.195207	0.786645	0.002542	0.000002	0.000000	0.000000	0.015176	0.000000	0.000000	0.000218	0.000210	-0.000000	0.000000	132.131092	4.000000	0.000106
658	0.680133	2.573945e+04	467.05	1273.33	7.071183e-02	686.71	0.195190	0.786645	0.002539	0.000002	0.000000	0.000000	0.015200	-0.000000	0.000000	0.000217	0.000207	0.000000	0.000000	132.131092	4.000000	0.000106
659	0.680468	2.573011e+04	467.34	1273.68	7.066906e-02	686.79	0.195160	0.786645	0.002535	0.000002	0.000000	0.000000	0.015242	0.000000	0.000000	0.000215	0.000201	-0.000000	0.000000	132.131092	4.000000	0.000107
660	0.680799	2.572090e+04	467.62	1274.02	7.062691e-02	686.86	0.195131	0.786645	0.002531	0.000002	0.000000	0.000000	0.015284	0.000000	0.000000	0.000212	0.000196	-0.000000	0.000000	132.131092	4.000000	0.000107
661	0.681126	2.571181e+04	467.89	1274.35	7.058538e-02	686.94	0.195101	0.786645	0.002526	0.000002	0.000000	0.000000	0.015325	0.000000	0.000000	0.000210	0.000190	-0.000000	0.000000	132.131092	4.000000	0.000107
662	0.681649	2.569724e+04	468.33	1274.89	7.051889e-02	687.06	0.195054	0.786645	0.002520	0.000002	0.000000	0.000000	0.015391	-0.000000	0.000000	0.000206	0.000182	0.000000	0.000000	132.131092	4.000000	0.000107
663	0.682543	2.567239e+04	469.08	1275.80	7.040576e-02	687.26	0.194974	0.786645	0.002508	0.000002	0.000000	0.000000	0.015502	-0.000000	0.000000	0.000200	0.000168	0.000000	0.000000	132.131092	4.000000	0.000107
664	0.682543	2.567239e+04	469.08	1275.80	7.040575e-02	687.26	0.194974	0.786645	0.002508	0.000002	0.000000	0.000000	0.015502	-0.000000	0.000000	0.000200	0.000168	-0.000000	0.000000	132.131092	4.000000	0.000107
665	0.683403	2.564850e+04	469.81	1276.67	7.029737e-02	687.45	0.194897	0.786645	0.002497	0.000002	0.000000	0.000000	0.015609	-0.000000	0.000000	0.000194	0.000155	0.000000	0.000000	132.131092	4.000000	0.000107
